%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=206354, 2016/04/14 11:6:12.55)
17 222 2.243797e-01 0 0 5.900562e-02 1.820447e-01 6.278539e-03 1.810580e-01 5.973480e-02 1.887705e-01 6.315522e-03 1.883497e-01 2.193871e-01 1.482308e-01 6.487365e-03 6.956934e-03 5.622109e-02 2.230042e-01 1.465205e-01 6.604469e-03 6.791474e-03 5.604221e-02 2.208269e-01 1.484126e-01 6.498578e-03 6.788109e-03 5.586511e-02 2.187952e-01 1.485938e-01 6.670717e-03 6.816653e-03 5.636713e-02 
18 235 2.170596e-01 0 0 5.699097e-02 1.757693e-01 6.053304e-03 1.747765e-01 5.764964e-02 1.826879e-01 6.101502e-03 1.817703e-01 2.121035e-01 1.430855e-01 6.260307e-03 6.753410e-03 5.433699e-02 2.154141e-01 1.413946e-01 6.385761e-03 6.564280e-03 5.420218e-02 2.133369e-01 1.434397e-01 6.277637e-03 6.551830e-03 5.389997e-02 2.114833e-01 1.435192e-01 6.467460e-03 6.597140e-03 5.445174e-02 
19 248 2.106047e-01 0 0 5.519444e-02 1.699888e-01 5.862869e-03 1.692285e-01 5.600254e-02 1.772760e-01 5.916614e-03 1.764947e-01 2.055328e-01 1.384870e-01 6.081964e-03 6.591685e-03 5.273538e-02 2.086318e-01 1.368227e-01 6.177264e-03 6.367794e-03 5.246656e-02 2.065229e-01 1.397581e-01 6.114456e-03 6.348224e-03 5.225581e-02 2.047287e-01 1.393591e-01 6.275801e-03 6.416215e-03 5.268881e-02 
20 261 2.069379e-01 0 0 5.420486e-02 1.666110e-01 5.764878e-03 1.658921e-01 5.486863e-02 1.746231e-01 5.805663e-03 1.738786e-01 2.021588e-01 1.358853e-01 5.971899e-03 6.513860e-03 5.178475e-02 2.046989e-01 1.341651e-01 6.053688e-03 6.257494e-03 5.173354e-02 2.025236e-01 1.371740e-01 6.000074e-03 6.224985e-03 5.124243e-02 2.007456e-01 1.366169e-01 6.176190e-03 6.298210e-03 5.168968e-02 
21 274 2.049829e-01 0 0 5.359379e-02 1.647019e-01 5.699429e-03 1.638781e-01 5.427774e-02 1.738033e-01 5.736547e-03 1.723363e-01 2.004448e-01 1.344069e-01 5.915703e-03 6.492435e-03 5.115817e-02 2.021251e-01 1.325310e-01 5.987845e-03 6.184987e-03 5.132556e-02 2.001359e-01 1.356251e-01 5.935279e-03 6.167607e-03 5.076500e-02 1.983388e-01 1.350840e-01 6.120388e-03 6.236284e-03 5.121090e-02 
22 287 1.986314e-01 0 0 5.181767e-02 1.594632e-01 5.562870e-03 1.582741e-01 5.264644e-02 1.692125e-01 5.554622e-03 1.668292e-01 1.937989e-01 1.300187e-01 5.719637e-03 6.308729e-03 4.954073e-02 1.954785e-01 1.281259e-01 5.799907e-03 5.974552e-03 4.972499e-02 1.938570e-01 1.314929e-01 5.740151e-03 5.962198e-03 4.925996e-02 1.916265e-01 1.306847e-01 5.928185e-03 6.029899e-03 4.950952e-02 
23 300 1.907699e-01 0 0 4.989168e-02 1.526884e-01 5.329146e-03 1.515981e-01 5.053874e-02 1.627222e-01 5.319727e-03 1.598758e-01 1.856133e-01 1.245220e-01 5.497519e-03 6.060533e-03 4.747559e-02 1.874141e-01 1.227291e-01 5.566074e-03 5.730854e-03 4.765823e-02 1.859924e-01 1.260700e-01 5.509751e-03 5.709950e-03 4.725292e-02 1.837215e-01 1.252678e-01 5.722671e-03 5.801580e-03 4.746599e-02 
24 313 1.825745e-01 0 0 4.762842e-02 1.456872e-01 5.086319e-03 1.446301e-01 4.841287e-02 1.555576e-01 5.093353e-03 1.533145e-01 1.779804e-01 1.192402e-01 5.252655e-03 5.804920e-03 4.539068e-02 1.791547e-01 1.173776e-01 5.327414e-03 5.475558e-03 4.569615e-02 1.777076e-01 1.205456e-01 5.265601e-03 5.460936e-03 4.511360e-02 1.756104e-01 1.198566e-01 5.474143e-03 5.545624e-03 4.534534e-02 
25 326 1.771890e-01 0 0 4.607287e-02 1.410352e-01 4.923922e-03 1.402853e-01 4.688246e-02 1.508623e-01 4.937857e-03 1.485325e-01 1.722631e-01 1.154441e-01 5.083990e-03 5.644291e-03 4.397476e-02 1.735050e-01 1.141870e-01 5.166936e-03 5.303819e-03 4.423501e-02 1.724394e-01 1.171370e-01 5.131666e-03 5.298536e-03 4.372146e-02 1.702162e-01 1.162862e-01 5.318548e-03 5.390295e-03 4.403068e-02 
26 339 1.704179e-01 0 0 4.420211e-02 1.352525e-01 4.739688e-03 1.345117e-01 4.500027e-02 1.447570e-01 4.738263e-03 1.424955e-01 1.655065e-01 1.111443e-01 4.877859e-03 5.424321e-03 4.228405e-02 1.665755e-01 1.096929e-01 4.983623e-03 5.089090e-03 4.245323e-02 1.655370e-01 1.124391e-01 4.927788e-03 5.083707e-03 4.213624e-02 1.643961e-01 1.116172e-01 5.108637e-03 5.174761e-03 4.228554e-02 
27 352 1.672023e-01 0 0 4.334233e-02 1.324148e-01 4.642392e-03 1.316144e-01 4.409189e-02 1.423690e-01 4.655018e-03 1.394444e-01 1.619477e-01 1.087863e-01 4.774089e-03 5.319327e-03 4.147994e-02 1.631936e-01 1.080842e-01 4.895244e-03 4.983234e-03 4.161199e-02 1.620518e-01 1.106466e-01 4.836454e-03 4.971527e-03 4.127759e-02 1.609122e-01 1.095877e-01 5.001621e-03 5.065531e-03 4.156791e-02 
28 365 1.640990e-01 0 0 4.251553e-02 1.295653e-01 4.545456e-03 1.289367e-01 4.328796e-02 1.395703e-01 4.565688e-03 1.371642e-01 1.585704e-01 1.066011e-01 4.675169e-03 5.207577e-03 4.077424e-02 1.597656e-01 1.060877e-01 4.812377e-03 4.884466e-03 4.073692e-02 1.589084e-01 1.087678e-01 4.735405e-03 4.879572e-03 4.041231e-02 1.592572e-01 1.073431e-01 4.898096e-03 4.962543e-03 4.072487e-02 
29 378 1.590956e-01 0 0 4.118850e-02 1.252287e-01 4.418271e-03 1.247053e-01 4.196765e-02 1.350102e-01 4.439101e-03 1.326966e-01 1.533945e-01 1.031624e-01 4.560123e-03 5.052166e-03 3.947041e-02 1.545324e-01 1.027250e-01 4.662495e-03 4.720417e-03 3.954941e-02 1.535996e-01 1.058643e-01 4.587890e-03 4.722294e-03 3.921623e-02 1.544566e-01 1.039906e-01 4.739908e-03 4.804249e-03 3.941126e-02 
30 391 1.565264e-01 0 0 4.041019e-02 1.230677e-01 4.344255e-03 1.223271e-01 4.121558e-02 1.326018e-01 4.361479e-03 1.301973e-01 1.515503e-01 1.012480e-01 4.479152e-03 4.958725e-03 3.900207e-02 1.522084e-01 1.011045e-01 4.577945e-03 4.651399e-03 3.883853e-02 1.510136e-01 1.048890e-01 4.503911e-03 4.637723e-03 3.864001e-02 1.524458e-01 1.020988e-01 4.661774e-03 4.715777e-03 3.872703e-02 
31 404 1.546568e-01 0 0 3.980644e-02 1.213858e-01 4.306830e-03 1.205049e-01 4.083881e-02 1.306196e-01 4.296593e-03 1.284280e-01 1.496009e-01 9.977371e-02 4.475991e-03 4.888787e-03 3.856830e-02 1.501101e-01 9.998744e-02 4.513544e-03 4.607217e-03 3.838706e-02 1.492004e-01 1.035870e-01 4.438449e-03 4.577731e-03 3.815826e-02 1.511161e-01 1.005916e-01 4.605846e-03 4.654726e-03 3.816624e-02 
32 417 1.519354e-01 0 0 3.907806e-02 1.190070e-01 4.236855e-03 1.180668e-01 4.006734e-02 1.281969e-01 4.214617e-03 1.258636e-01 1.465389e-01 9.881306e-02 4.413405e-03 4.800809e-03 3.780517e-02 1.471494e-01 9.821672e-02 4.421083e-03 4.541553e-03 3.761562e-02 1.465743e-01 1.014940e-01 4.347929e-03 4.495664e-03 3.746096e-02 1.488581e-01 9.864284e-02 4.517508e-03 4.562030e-03 3.745734e-02 
33 430 1.491289e-01 0 0 3.827815e-02 1.164637e-01 4.153368e-03 1.154987e-01 3.935629e-02 1.257195e-01 4.125013e-03 1.232203e-01 1.440149e-01 9.690627e-02 4.327013e-03 4.706465e-03 3.704528e-02 1.447131e-01 9.624179e-02 4.329880e-03 4.456080e-03 3.692989e-02 1.443702e-01 9.942501e-02 4.255600e-03 4.403234e-03 3.669869e-02 1.464321e-01 9.660755e-02 4.426569e-03 4.480359e-03 3.664659e-02 
34 443 1.462382e-01 0 0 3.747882e-02 1.138332e-01 4.064485e-03 1.131550e-01 3.854066e-02 1.229839e-01 4.081815e-03 1.205440e-01 1.411725e-01 9.496404e-02 4.255822e-03 4.618454e-03 3.629861e-02 1.418663e-01 9.448780e-02 4.235080e-03 4.361195e-03 3.642036e-02 1.415142e-01 9.729728e-02 4.167560e-03 4.307155e-03 3.591098e-02 1.438423e-01 9.494072e-02 4.334108e-03 4.386049e-03 3.608454e-02 
35 456 1.431996e-01 0 0 3.668532e-02 1.110877e-01 3.968582e-03 1.105038e-01 3.778436e-02 1.202349e-01 3.993777e-03 1.177991e-01 1.381773e-01 9.283871e-02 4.169120e-03 4.511768e-03 3.551590e-02 1.387341e-01 9.246294e-02 4.138409e-03 4.269535e-03 3.561245e-02 1.383231e-01 9.509086e-02 4.084743e-03 4.213552e-03 3.520296e-02 1.411920e-01 9.288029e-02 4.232264e-03 4.292754e-03 3.536543e-02 
36 469 1.384144e-01 0 0 3.537937e-02 1.072595e-01 3.831217e-03 1.064839e-01 3.648048e-02 1.159465e-01 3.856515e-03 1.136355e-01 1.332509e-01 8.980721e-02 4.024494e-03 4.359126e-03 3.435867e-02 1.339140e-01 8.949134e-02 3.994044e-03 4.124718e-03 3.440086e-02 1.334266e-01 9.169912e-02 3.940568e-03 4.062241e-03 3.395478e-02 1.374226e-01 8.978089e-02 4.081949e-03 4.143507e-03 3.420315e-02 
37 482 1.335676e-01 0 0 3.405312e-02 1.032265e-01 3.688571e-03 1.025118e-01 3.514556e-02 1.116756e-01 3.710038e-03 1.098507e-01 1.285226e-01 8.652759e-02 3.898258e-03 4.204258e-03 3.318822e-02 1.290776e-01 8.625030e-02 3.845784e-03 3.969214e-03 3.316502e-02 1.285763e-01 8.835455e-02 3.825161e-03 3.924765e-03 3.272116e-02 1.328263e-01 8.706800e-02 3.932540e-03 3.992949e-03 3.296191e-02 
38 495 1.271703e-01 0 0 3.235031e-02 9.797767e-02 3.502326e-03 9.728812e-02 3.351653e-02 1.062781e-01 3.525300e-03 1.043900e-01 1.220875e-01 8.221868e-02 3.721688e-03 3.998292e-03 3.157129e-02 1.225984e-01 8.199659e-02 3.655917e-03 3.775575e-03 3.169016e-02 1.220518e-01 8.397111e-02 3.639329e-03 3.736085e-03 3.108799e-02 1.266310e-01 8.277719e-02 3.744756e-03 3.800947e-03 3.146972e-02 
39 508 1.205610e-01 0 0 3.057933e-02 9.262475e-02 3.315427e-03 9.204038e-02 3.171646e-02 1.005990e-01 3.335499e-03 9.873828e-02 1.155155e-01 7.785456e-02 3.519905e-03 3.785599e-03 2.985656e-02 1.159536e-01 7.758683e-02 3.479023e-03 3.570207e-03 2.995340e-02 1.157856e-01 7.939524e-02 3.444142e-03 3.540610e-03 2.953029e-02 1.199425e-01 7.834442e-02 3.543194e-03 3.603739e-03 2.980738e-02 
40 521 1.157855e-01 0 0 2.936165e-02 8.869313e-02 3.180413e-03 8.816562e-02 3.039431e-02 9.657462e-02 3.205839e-03 9.459952e-02 1.106881e-01 7.472053e-02 3.378624e-03 3.628124e-03 2.862291e-02 1.111418e-01 7.439347e-02 3.359754e-03 3.423274e-03 2.872289e-02 1.113571e-01 7.602896e-02 3.312355e-03 3.392817e-03 2.833970e-02 1.150667e-01 7.580678e-02 3.394079e-03 3.456521e-03 2.859377e-02 
41 534 1.132478e-01 0 0 2.863959e-02 8.658662e-02 3.128920e-03 8.597022e-02 2.984984e-02 9.434270e-02 3.140045e-03 9.234893e-02 1.082391e-01 7.289947e-02 3.309577e-03 3.544197e-03 2.795544e-02 1.085909e-01 7.287666e-02 3.281508e-03 3.346501e-03 2.812672e-02 1.087470e-01 7.436848e-02 3.231124e-03 3.313851e-03 2.764122e-02 1.124705e-01 7.452726e-02 3.311160e-03 3.373837e-03 2.794232e-02 
42 547 1.109630e-01 0 0 2.802383e-02 8.463665e-02 3.066420e-03 8.397525e-02 2.924894e-02 9.235690e-02 3.072701e-03 9.043907e-02 1.058147e-01 7.131540e-02 3.247245e-03 3.469630e-03 2.733267e-02 1.061681e-01 7.143648e-02 3.220510e-03 3.271215e-03 2.765570e-02 1.063602e-01 7.270058e-02 3.156916e-03 3.247330e-03 2.701573e-02 1.101671e-01 7.301802e-02 3.248652e-03 3.302576e-03 2.748924e-02 
43 560 1.110089e-01 0 0 2.798088e-02 8.447641e-02 3.065125e-03 8.394276e-02 2.922446e-02 9.226168e-02 3.072368e-03 9.043235e-02 1.056714e-01 7.124381e-02 3.257735e-03 3.481444e-03 2.735827e-02 1.059041e-01 7.129681e-02 3.221124e-03 3.265626e-03 2.763409e-02 1.063927e-01 7.251105e-02 3.150614e-03 3.243282e-03 2.696983e-02 1.099999e-01 7.317945e-02 3.246368e-03 3.326226e-03 2.788036e-02 
44 573 1.141321e-01 0 0 2.875417e-02 8.659982e-02 3.157982e-03 8.614748e-02 3.017691e-02 9.458489e-02 3.150616e-03 9.277258e-02 1.085516e-01 7.318004e-02 3.346790e-03 3.577536e-03 2.824885e-02 1.088461e-01 7.322889e-02 3.308906e-03 3.358954e-03 2.837643e-02 1.100756e-01 7.439958e-02 3.237254e-03 3.346527e-03 2.769045e-02 1.129125e-01 7.635173e-02 3.340762e-03 3.416454e-03 2.895525e-02 
45 586 1.152938e-01 0 0 2.895665e-02 8.722601e-02 3.189712e-03 8.685011e-02 3.043613e-02 9.530801e-02 3.176142e-03 9.356683e-02 1.097523e-01 7.390610e-02 3.388850e-03 3.614721e-03 2.854273e-02 1.097829e-01 7.392316e-02 3.340253e-03 3.383678e-03 2.865145e-02 1.116892e-01 7.497172e-02 3.270504e-03 3.374426e-03 2.789565e-02 1.137925e-01 7.753893e-02 3.368946e-03 3.446453e-03 2.941895e-02 
46 599 1.142551e-01 0 0 2.871958e-02 8.619265e-02 3.160585e-03 8.625468e-02 3.016716e-02 9.424519e-02 3.145559e-03 9.252319e-02 1.087666e-01 7.310953e-02 3.374492e-03 3.574051e-03 2.825933e-02 1.089964e-01 7.323991e-02 3.315053e-03 3.343310e-03 2.835486e-02 1.104921e-01 7.434218e-02 3.231887e-03 3.336082e-03 2.760837e-02 1.127853e-01 7.711502e-02 3.329622e-03 3.410497e-03 2.928157e-02 
47 612 1.127573e-01 0 0 2.838235e-02 8.488991e-02 3.116262e-03 8.496032e-02 2.983873e-02 9.322670e-02 3.095257e-03 9.112486e-02 1.071443e-01 7.205803e-02 3.334247e-03 3.523361e-03 2.794976e-02 1.075004e-01 7.213401e-02 3.261646e-03 3.291218e-03 2.796696e-02 1.089347e-01 7.336847e-02 3.187569e-03 3.288237e-03 2.717771e-02 1.110645e-01 7.607402e-02 3.296674e-03 3.355635e-03 2.914155e-02 
48 625 1.091510e-01 0 0 2.740612e-02 8.219382e-02 3.015298e-03 8.205054e-02 2.882990e-02 9.001972e-02 2.998537e-03 8.811347e-02 1.035515e-01 6.971849e-02 3.244338e-03 3.408074e-03 2.704379e-02 1.037317e-01 6.964309e-02 3.150866e-03 3.186814e-03 2.700992e-02 1.054215e-01 7.103293e-02 3.094270e-03 3.190143e-03 2.633082e-02 1.074567e-01 7.345674e-02 3.186816e-03 3.239087e-03 2.826069e-02 
49 638 1.058469e-01 0 0 2.651239e-02 7.960708e-02 2.916766e-03 7.957192e-02 2.795852e-02 8.748143e-02 2.901992e-03 8.534260e-02 1.002501e-01 6.770321e-02 3.163113e-03 3.297028e-03 2.616379e-02 1.005944e-01 6.750903e-02 3.047365e-03 3.081261e-03 2.618553e-02 1.021823e-01 6.874357e-02 2.992825e-03 3.093226e-03 2.548447e-02 1.046129e-01 7.103807e-02 3.090823e-03 3.139530e-03 2.738988e-02 
50 651 1.024686e-01 0 0 2.563600e-02 7.707134e-02 2.814880e-03 7.698893e-02 2.704155e-02 8.443349e-02 2.816489e-03 8.247926e-02 9.712145e-02 6.550341e-02 3.063633e-03 3.186236e-03 2.525424e-02 9.706057e-02 6.532289e-02 2.950434e-03 2.981921e-03 2.528726e-02 9.872274e-02 6.647594e-02 2.890054e-03 2.991868e-03 2.467131e-02 1.013993e-01 6.871944e-02 2.989277e-03 3.032226e-03 2.646027e-02 
51 664 1.004789e-01 0 0 2.510059e-02 7.543452e-02 2.761388e-03 7.529577e-02 2.645875e-02 8.277414e-02 2.761178e-03 8.077831e-02 9.543216e-02 6.421803e-02 3.003823e-03 3.161546e-03 2.490239e-02 9.525690e-02 6.411853e-02 2.888991e-03 2.933149e-03 2.477790e-02 9.673694e-02 6.502954e-02 2.828282e-03 2.933349e-03 2.417864e-02 9.925209e-02 6.727397e-02 2.936060e-03 2.966358e-03 2.590365e-02 
52 677 9.706158e-02 0 0 2.420886e-02 7.271806e-02 2.670674e-03 7.268335e-02 2.548325e-02 7.990393e-02 2.680018e-03 7.780942e-02 9.225391e-02 6.200707e-02 2.909654e-03 3.056611e-03 2.412720e-02 9.207682e-02 6.182507e-02 2.786762e-03 2.833674e-03 2.390687e-02 9.378706e-02 6.266958e-02 2.727236e-03 2.825161e-03 2.332269e-02 9.561148e-02 6.484555e-02 2.830316e-03 2.859476e-03 2.498658e-02 
53 690 9.582852e-02 0 0 2.386227e-02 7.168924e-02 2.639097e-03 7.154629e-02 2.512484e-02 7.876720e-02 2.655560e-03 7.702440e-02 9.141190e-02 6.113528e-02 2.870514e-03 3.013905e-03 2.378488e-02 9.078525e-02 6.092419e-02 2.762326e-03 2.792143e-03 2.353241e-02 9.278778e-02 6.178558e-02 2.692024e-03 2.797308e-03 2.305540e-02 9.432154e-02 6.406657e-02 2.790363e-03 2.823119e-03 2.461241e-02 
54 703 9.316595e-02 0 0 2.315308e-02 6.958751e-02 2.563219e-03 6.936490e-02 2.446502e-02 7.662929e-02 2.576877e-03 7.471096e-02 8.891481e-02 5.924261e-02 2.794557e-03 2.935922e-03 2.316776e-02 8.857037e-02 5.919947e-02 2.681760e-03 2.709640e-03 2.284369e-02 9.027178e-02 6.021724e-02 2.616318e-03 2.717356e-03 2.241691e-02 9.159793e-02 6.237607e-02 2.720904e-03 2.742149e-03 2.392384e-02 
55 716 9.375848e-02 0 0 2.325675e-02 6.993327e-02 2.579418e-03 6.962051e-02 2.457362e-02 7.723373e-02 2.589591e-03 7.511357e-02 9.001613e-02 5.986058e-02 2.840411e-03 2.948761e-03 2.326056e-02 8.888724e-02 5.940724e-02 2.694226e-03 2.721921e-03 2.293823e-02 9.070983e-02 6.057089e-02 2.628697e-03 2.745335e-03 2.252144e-02 9.192740e-02 6.330451e-02 2.740298e-03 2.757048e-03 2.408151e-02 
56 729 9.270811e-02 0 0 2.300670e-02 6.894972e-02 2.556749e-03 6.870011e-02 2.423607e-02 7.625812e-02 2.554980e-03 7.415741e-02 8.916955e-02 5.919932e-02 2.816330e-03 2.913612e-03 2.303443e-02 8.773769e-02 5.870940e-02 2.658324e-03 2.692071e-03 2.262695e-02 8.956070e-02 5.982924e-02 2.595319e-03 2.712804e-03 2.219968e-02 9.059482e-02 6.273572e-02 2.707401e-03 2.719518e-03 2.376574e-02 
57 742 9.201721e-02 0 0 2.287070e-02 6.831787e-02 2.535782e-03 6.800060e-02 2.404312e-02 7.568296e-02 2.537358e-03 7.340010e-02 8.857156e-02 5.887468e-02 2.800005e-03 2.894713e-03 2.285840e-02 8.683704e-02 5.817290e-02 2.631971e-03 2.664929e-03 2.247522e-02 8.874708e-02 5.933993e-02 2.571660e-03 2.695893e-03 2.201013e-02 9.005175e-02 6.236961e-02 2.689348e-03 2.692475e-03 2.353735e-02 
