%  columns="iteration, evaluation, void, void, void, xmean" (startseed=206354, 2016/04/14 11:6:12.55)
20 261 0 0 0 4.322993e-01 9.561434e-02 -2.502563e-01 9.720143e-02 3.723848e-01 -1.165201e+00 -3.007028e-01 -9.795802e-01 5.233263e-02 -3.322857e-01 -2.618974e-02 1.396667e-02 2.217739e-01 5.394888e-01 1.562412e-01 1.340043e-02 -1.666326e-02 3.044167e-01 2.946949e-01 -4.235708e-02 2.114907e-02 -1.352413e-02 2.588274e-01 -3.639653e-02 -3.065655e-01 1.464472e-02 2.510297e-02 1.821889e-01 
21 274 0 0 0 4.420701e-01 6.380658e-02 -2.524701e-01 1.128558e-01 3.434291e-01 -1.300918e+00 -2.992449e-01 -1.069059e+00 2.989649e-01 -2.928792e-01 -3.133112e-02 1.876228e-02 2.141650e-01 4.984021e-01 1.316052e-01 1.532000e-02 -1.915479e-02 3.252181e-01 2.051681e-01 -8.957562e-02 2.270224e-02 -1.698364e-02 2.783334e-01 2.577112e-03 -3.397319e-01 1.355236e-02 2.736223e-02 2.027313e-01 
22 287 0 0 0 4.337868e-01 7.110108e-02 -2.502532e-01 1.223527e-01 3.985522e-01 -1.118802e+00 -3.013624e-01 -9.862339e-01 3.447511e-01 -2.432047e-01 -2.898293e-02 1.942487e-02 1.816859e-01 5.107155e-01 1.547545e-01 1.874492e-02 -1.985417e-02 3.262900e-01 4.527147e-02 -1.247435e-01 2.453935e-02 -1.499543e-02 2.367919e-01 -5.369202e-02 -3.957873e-01 1.444328e-02 2.628779e-02 2.177009e-01 
23 300 0 0 0 3.690063e-01 8.071858e-02 -2.501746e-01 6.086412e-02 3.854833e-01 -1.124786e+00 -3.013872e-01 -9.872414e-01 3.784920e-01 -2.638717e-01 -2.287299e-02 1.693607e-02 1.962318e-01 6.214185e-01 1.306889e-01 2.152117e-02 -2.101059e-02 3.291555e-01 3.434980e-02 -1.237864e-01 2.255298e-02 -1.515456e-02 2.769626e-01 -2.301021e-02 -3.763766e-01 1.560035e-02 3.222323e-02 2.165965e-01 
24 313 0 0 0 4.002711e-01 1.042674e-01 -2.490574e-01 5.816077e-02 3.650606e-01 -1.150079e+00 -3.039605e-01 -9.902484e-01 3.171422e-01 -1.775976e-01 -2.490773e-02 1.662222e-02 2.105616e-01 6.517705e-01 7.792752e-02 2.450850e-02 -1.723992e-02 3.103882e-01 1.507485e-01 -1.991251e-01 2.130493e-02 -1.249904e-02 2.892686e-01 1.010315e-02 -3.301239e-01 1.485671e-02 3.193418e-02 1.892628e-01 
25 326 0 0 0 4.068989e-01 8.237160e-02 -2.491302e-01 8.832118e-02 3.520744e-01 -1.178003e+00 -3.058722e-01 -9.240332e-01 3.373961e-01 -1.711781e-01 -2.409247e-02 1.937708e-02 2.016456e-01 7.284778e-01 -2.897928e-02 2.492428e-02 -1.598709e-02 2.963629e-01 9.979668e-02 -2.252819e-01 1.825318e-02 -1.733465e-02 3.011686e-01 -7.811456e-02 -2.810714e-01 1.479518e-02 2.947398e-02 1.706242e-01 
26 339 0 0 0 3.921486e-01 4.307113e-02 -2.457882e-01 7.026878e-02 3.855356e-01 -1.145197e+00 -3.049361e-01 -8.855288e-01 2.787321e-01 -2.191032e-01 -2.523077e-02 1.617323e-02 2.275552e-01 7.012015e-01 -1.186627e-02 2.874377e-02 -1.689600e-02 3.135693e-01 1.197194e-01 -2.270000e-01 2.000692e-02 -1.864888e-02 3.316910e-01 1.457555e-01 -2.788208e-01 1.306124e-02 2.641706e-02 1.749329e-01 
27 352 0 0 0 3.699629e-01 1.198379e-01 -2.459450e-01 1.209172e-01 3.622147e-01 -9.683169e-01 -2.996501e-01 -9.149043e-01 2.281236e-01 -2.197556e-01 -2.724605e-02 1.504239e-02 2.479223e-01 6.394706e-01 -1.265857e-01 2.999751e-02 -1.560632e-02 3.375523e-01 2.133657e-01 -2.443527e-01 2.515235e-02 -1.735586e-02 3.309040e-01 1.434075e-01 -1.747123e-01 1.498747e-02 2.806330e-02 1.580371e-01 
28 365 0 0 0 4.045319e-01 1.295659e-01 -2.455404e-01 6.092711e-02 3.732816e-01 -8.883172e-01 -2.982654e-01 -8.269977e-01 2.950058e-01 -2.575096e-01 -2.897626e-02 1.483539e-02 1.968457e-01 5.676325e-01 -1.135555e-01 2.995105e-02 -1.773258e-02 3.300567e-01 1.590352e-01 -2.998339e-01 2.644779e-02 -1.723700e-02 3.257701e-01 3.172949e-01 -1.774832e-01 1.582683e-02 2.473808e-02 1.727171e-01 
29 378 0 0 0 3.890887e-01 1.185011e-01 -2.413559e-01 1.248666e-01 3.417459e-01 -9.527084e-01 -3.017631e-01 -8.250205e-01 2.797096e-01 -2.859439e-01 -2.204386e-02 1.260448e-02 2.009578e-01 5.810842e-01 -4.269354e-02 2.627966e-02 -1.806666e-02 3.496902e-01 1.775094e-01 -3.686872e-01 2.544078e-02 -1.850195e-02 3.319358e-01 3.217674e-01 -1.577171e-01 1.618543e-02 2.763525e-02 1.646391e-01 
30 391 0 0 0 3.998385e-01 1.983735e-01 -2.422926e-01 9.276417e-02 3.525943e-01 -9.468674e-01 -3.033544e-01 -8.746743e-01 3.592792e-01 -2.532032e-01 -2.122354e-02 1.193578e-02 1.507671e-01 6.700115e-01 -3.980142e-02 2.658860e-02 -1.406094e-02 3.317114e-01 2.884136e-01 -3.957696e-01 2.570322e-02 -1.925090e-02 3.576836e-01 4.323430e-01 -1.994827e-01 1.479064e-02 2.496785e-02 1.520486e-01 
31 404 0 0 0 4.048888e-01 2.427557e-01 -2.414073e-01 4.970495e-02 3.348334e-01 -9.470578e-01 -3.014390e-01 -9.645551e-01 3.946647e-01 -2.997077e-01 -1.544487e-02 1.405473e-02 2.023459e-01 7.169102e-01 -1.064335e-01 2.376350e-02 -9.962101e-03 3.449670e-01 3.617592e-01 -3.365774e-01 2.643250e-02 -2.015087e-02 3.402074e-01 4.371209e-01 -2.155878e-01 1.645614e-02 2.680089e-02 1.731708e-01 
32 417 0 0 0 3.983319e-01 1.867817e-01 -2.439531e-01 7.745844e-02 3.182878e-01 -9.536607e-01 -3.027448e-01 -9.677916e-01 3.899321e-01 -1.847989e-01 -1.595417e-02 1.468171e-02 2.120318e-01 7.673996e-01 -1.042914e-01 2.360908e-02 -7.847008e-03 3.462271e-01 4.310751e-01 -3.052333e-01 2.666500e-02 -2.156327e-02 3.146766e-01 5.157301e-01 -2.161230e-01 1.461368e-02 2.502728e-02 1.866252e-01 
33 430 0 0 0 3.977788e-01 2.034416e-01 -2.451329e-01 6.229701e-02 2.973931e-01 -1.052456e+00 -3.035190e-01 -9.608467e-01 5.181669e-01 -1.714327e-01 -1.598995e-02 1.298850e-02 1.915420e-01 8.127877e-01 -1.270965e-01 2.442086e-02 -9.801272e-03 3.218132e-01 5.028675e-01 -3.232917e-01 2.587045e-02 -2.264553e-02 3.306423e-01 5.384701e-01 -2.700538e-01 1.586103e-02 2.369382e-02 1.822090e-01 
34 443 0 0 0 4.237442e-01 1.872909e-01 -2.456884e-01 1.479880e-01 3.220887e-01 -1.056960e+00 -3.079344e-01 -9.255620e-01 5.062485e-01 -2.014195e-01 -1.379864e-02 1.184160e-02 2.000057e-01 8.729604e-01 -1.475718e-01 2.234894e-02 -1.086256e-02 3.498814e-01 4.467240e-01 -2.961444e-01 2.460402e-02 -2.181601e-02 3.392226e-01 5.698683e-01 -3.473079e-01 1.438636e-02 2.599979e-02 1.525604e-01 
35 456 0 0 0 4.419726e-01 1.799855e-01 -2.466011e-01 1.227297e-01 2.940498e-01 -1.103066e+00 -3.070887e-01 -8.886252e-01 5.413799e-01 -2.638589e-01 -1.416776e-02 9.785427e-03 2.073408e-01 8.533321e-01 -1.009138e-01 2.302393e-02 -1.105484e-02 3.529840e-01 3.815854e-01 -2.556760e-01 2.073878e-02 -2.326386e-02 3.491976e-01 6.015171e-01 -3.879471e-01 1.452017e-02 2.493017e-02 1.852458e-01 
36 469 0 0 0 4.303191e-01 2.173759e-01 -2.436798e-01 1.286788e-01 2.953045e-01 -1.107102e+00 -3.048395e-01 -9.428229e-01 5.059178e-01 -2.958630e-01 -1.422470e-02 8.570134e-03 2.124153e-01 7.816642e-01 -1.493387e-01 2.486518e-02 -1.071481e-02 3.744185e-01 2.753125e-01 -2.640854e-01 2.082440e-02 -2.230902e-02 3.421007e-01 6.651319e-01 -3.652345e-01 1.374899e-02 2.373122e-02 1.880697e-01 
37 482 0 0 0 4.260270e-01 1.756908e-01 -2.444120e-01 1.349369e-01 3.021759e-01 -1.097513e+00 -3.054973e-01 -9.552412e-01 4.131702e-01 -2.839942e-01 -1.148167e-02 8.368570e-03 2.382257e-01 7.340302e-01 -1.236182e-01 2.443185e-02 -1.033805e-02 3.810882e-01 3.569423e-01 -2.756243e-01 1.748081e-02 -1.903179e-02 3.572140e-01 6.367832e-01 -3.048238e-01 1.179914e-02 2.526607e-02 1.983888e-01 
38 495 0 0 0 4.126250e-01 2.114865e-01 -2.448906e-01 1.107899e-01 3.253277e-01 -1.023726e+00 -3.056493e-01 -9.532534e-01 3.502036e-01 -2.610244e-01 -1.647047e-02 7.227701e-03 2.276544e-01 7.482637e-01 -1.283775e-01 2.246687e-02 -9.514053e-03 3.408650e-01 3.500826e-01 -2.918916e-01 1.725675e-02 -1.876084e-02 3.541824e-01 6.177761e-01 -2.606068e-01 1.000438e-02 2.367851e-02 2.335862e-01 
39 508 0 0 0 4.220167e-01 1.836891e-01 -2.460103e-01 1.370466e-01 3.043184e-01 -9.909889e-01 -3.068419e-01 -9.554121e-01 3.199521e-01 -2.790467e-01 -1.727030e-02 5.977632e-03 2.364248e-01 7.378230e-01 -9.258358e-02 1.952879e-02 -9.697278e-03 3.297835e-01 2.828365e-01 -2.801098e-01 1.840931e-02 -1.715578e-02 3.375187e-01 5.575424e-01 -2.439661e-01 1.246726e-02 2.578428e-02 2.327167e-01 
40 521 0 0 0 4.047453e-01 1.877435e-01 -2.441126e-01 1.367600e-01 3.042458e-01 -9.352334e-01 -3.038067e-01 -9.720000e-01 3.078445e-01 -3.215984e-01 -1.668216e-02 7.272110e-03 2.354698e-01 7.518774e-01 -7.685499e-02 1.730638e-02 -1.126359e-02 3.190416e-01 3.990578e-01 -2.542771e-01 2.168854e-02 -1.779613e-02 3.585682e-01 6.149118e-01 -1.570196e-01 1.229226e-02 2.327330e-02 2.245552e-01 
41 534 0 0 0 4.176881e-01 2.281844e-01 -2.395909e-01 1.448164e-01 2.682962e-01 -9.119679e-01 -3.064488e-01 -9.974053e-01 2.929714e-01 -3.045810e-01 -1.384648e-02 6.817163e-03 2.391641e-01 7.966158e-01 -1.017152e-01 1.835632e-02 -1.039087e-02 3.347234e-01 4.061738e-01 -3.040831e-01 2.222208e-02 -1.650529e-02 3.604007e-01 5.785917e-01 -1.231259e-01 1.086033e-02 2.435518e-02 2.322602e-01 
42 547 0 0 0 4.044895e-01 2.307723e-01 -2.402950e-01 1.180889e-01 2.773496e-01 -9.338845e-01 -3.076613e-01 -9.675750e-01 3.554005e-01 -3.349591e-01 -1.186411e-02 5.015528e-03 2.466307e-01 8.007522e-01 -7.822117e-02 1.606879e-02 -1.085658e-02 3.544960e-01 4.350743e-01 -2.857508e-01 2.203443e-02 -1.874726e-02 3.541572e-01 6.427681e-01 -1.349762e-01 9.529030e-03 2.264134e-02 2.576905e-01 
43 560 0 0 0 3.904962e-01 2.309885e-01 -2.414624e-01 1.600488e-01 2.909668e-01 -9.027388e-01 -3.054824e-01 -9.465406e-01 4.008676e-01 -3.456262e-01 -9.676135e-03 2.858780e-03 2.515598e-01 7.870777e-01 -7.345439e-02 1.793135e-02 -9.642629e-03 3.454430e-01 4.847627e-01 -2.889218e-01 2.109051e-02 -1.899050e-02 3.425833e-01 6.180151e-01 -1.004604e-01 9.799250e-03 1.865449e-02 2.930729e-01 
44 573 0 0 0 3.981886e-01 2.177263e-01 -2.385240e-01 1.993822e-01 2.660162e-01 -9.372677e-01 -3.056173e-01 -9.336046e-01 4.190134e-01 -3.599857e-01 -1.069941e-02 3.969130e-03 2.792904e-01 8.320223e-01 -1.132661e-01 1.993394e-02 -1.139282e-02 3.562028e-01 6.027780e-01 -2.711294e-01 1.920041e-02 -1.739789e-02 3.540072e-01 6.133116e-01 1.226733e-02 8.506381e-03 2.059958e-02 3.100050e-01 
45 586 0 0 0 3.976512e-01 2.329001e-01 -2.379282e-01 1.483055e-01 2.813043e-01 -9.256731e-01 -3.063978e-01 -9.795584e-01 4.991572e-01 -3.250945e-01 -8.640318e-03 5.118273e-03 2.851579e-01 8.578047e-01 -1.658230e-01 2.185139e-02 -1.184582e-02 3.447760e-01 5.043389e-01 -2.589984e-01 1.814423e-02 -1.762749e-02 3.554711e-01 6.225398e-01 1.185394e-02 9.409971e-03 1.990815e-02 3.147731e-01 
46 599 0 0 0 4.155703e-01 2.432672e-01 -2.376289e-01 2.428434e-01 2.754551e-01 -9.196080e-01 -3.033827e-01 -9.847864e-01 5.331994e-01 -3.302125e-01 -6.228500e-03 5.605939e-03 2.677708e-01 7.819240e-01 -1.660133e-01 1.996682e-02 -1.180821e-02 3.635946e-01 5.200683e-01 -2.339624e-01 1.954157e-02 -1.727611e-02 3.649180e-01 6.868101e-01 -4.558974e-02 9.491050e-03 2.223483e-02 3.161835e-01 
47 612 0 0 0 4.324577e-01 2.303929e-01 -2.398503e-01 1.852987e-01 3.134771e-01 -9.182420e-01 -3.037317e-01 -9.573006e-01 5.048973e-01 -2.874567e-01 -6.320971e-03 7.979048e-03 2.930268e-01 8.467572e-01 -1.553695e-01 2.103234e-02 -1.054567e-02 3.570676e-01 4.724011e-01 -2.558416e-01 1.783940e-02 -1.597108e-02 3.548704e-01 6.726048e-01 -8.808739e-02 1.326165e-02 2.229498e-02 3.342337e-01 
48 625 0 0 0 4.279252e-01 2.853779e-01 -2.407829e-01 1.762069e-01 3.115975e-01 -9.405556e-01 -3.049578e-01 -9.210232e-01 4.260024e-01 -2.681053e-01 -4.186899e-03 7.234642e-03 2.796388e-01 8.369722e-01 -1.292186e-01 2.251039e-02 -1.100721e-02 3.392303e-01 5.327682e-01 -2.139881e-01 1.872538e-02 -1.932763e-02 3.675102e-01 7.358326e-01 -1.189525e-01 1.320267e-02 2.275000e-02 3.156136e-01 
49 638 0 0 0 4.197513e-01 2.933599e-01 -2.401374e-01 2.451897e-01 2.836622e-01 -9.133683e-01 -3.035562e-01 -9.477582e-01 4.884937e-01 -2.283094e-01 -3.003913e-03 6.107491e-03 2.756318e-01 8.117358e-01 -1.537101e-01 2.239660e-02 -1.010151e-02 3.499904e-01 5.533090e-01 -2.588565e-01 2.013810e-02 -2.144224e-02 3.614870e-01 8.233807e-01 -1.240955e-01 1.471138e-02 2.120736e-02 3.007267e-01 
50 651 0 0 0 4.344450e-01 3.268236e-01 -2.398225e-01 2.503079e-01 2.855444e-01 -9.090766e-01 -3.006162e-01 -9.957834e-01 5.530213e-01 -2.465861e-01 -4.130760e-03 5.197083e-03 2.694194e-01 8.019851e-01 -9.974163e-02 2.446744e-02 -1.185713e-02 3.523830e-01 5.615422e-01 -2.408226e-01 1.921185e-02 -2.059343e-02 3.456598e-01 7.592156e-01 -1.008270e-01 1.484137e-02 2.278782e-02 3.029717e-01 
51 664 0 0 0 4.244605e-01 2.988091e-01 -2.381844e-01 2.208690e-01 2.816242e-01 -9.477941e-01 -3.017741e-01 -9.623419e-01 6.275760e-01 -2.973051e-01 -3.643988e-03 -6.632607e-04 2.990832e-01 8.351796e-01 -6.111687e-02 2.354314e-02 -1.182335e-02 3.353763e-01 4.932060e-01 -2.256349e-01 1.782303e-02 -1.767527e-02 3.577674e-01 6.831756e-01 -7.889657e-02 1.165129e-02 2.381048e-02 3.033373e-01 
52 677 0 0 0 4.097973e-01 3.214578e-01 -2.369108e-01 2.432450e-01 2.785337e-01 -9.528787e-01 -3.016014e-01 -9.431050e-01 6.468742e-01 -2.680242e-01 -2.719021e-03 2.892685e-03 2.847399e-01 9.141204e-01 -1.002525e-01 2.199508e-02 -9.651978e-03 3.557092e-01 6.086062e-01 -2.100549e-01 1.718631e-02 -1.790400e-02 3.489080e-01 6.506024e-01 -6.656874e-02 1.346583e-02 2.294860e-02 3.126616e-01 
53 690 0 0 0 4.113585e-01 3.374991e-01 -2.354730e-01 2.335721e-01 2.957720e-01 -9.973229e-01 -2.995970e-01 -8.880979e-01 6.860161e-01 -2.796008e-01 -4.503066e-03 3.000417e-03 2.909811e-01 9.091946e-01 -7.381417e-02 2.508268e-02 -9.010843e-03 3.549002e-01 6.681219e-01 -2.280902e-01 1.589212e-02 -1.945874e-02 3.471826e-01 7.213249e-01 -2.235296e-02 1.219755e-02 2.112310e-02 3.026924e-01 
54 703 0 0 0 4.130161e-01 3.321896e-01 -2.377104e-01 2.360906e-01 3.098393e-01 -1.062628e+00 -3.003940e-01 -8.976012e-01 6.867142e-01 -2.725860e-01 -4.530956e-03 6.836785e-03 2.823781e-01 8.125478e-01 -1.099404e-01 2.324352e-02 -9.801604e-03 3.579954e-01 6.064928e-01 -1.558271e-01 1.528986e-02 -1.902197e-02 3.334215e-01 6.431910e-01 -9.303330e-02 1.472697e-02 2.105678e-02 3.155748e-01 
55 716 0 0 0 4.105754e-01 2.896942e-01 -2.385291e-01 2.421012e-01 3.126728e-01 -1.103135e+00 -3.000600e-01 -8.691622e-01 7.544477e-01 -2.429477e-01 -5.866840e-05 7.757913e-03 2.826395e-01 8.462129e-01 -9.842385e-02 2.406358e-02 -8.710624e-03 3.511415e-01 6.295501e-01 -1.618329e-01 1.531283e-02 -2.224682e-02 3.461739e-01 6.228604e-01 -1.928162e-01 1.648146e-02 2.301532e-02 2.947950e-01 
